time,seconds_elapsed,z,y,x
1742324450637258200,28.31325830078125,1.8238216930687428,0.5857762736618518,-1.4056506415337324
1742324450647243300,28.3232431640625,2.272317740240693,0.6315083895280957,-1.3696823793128132
1742324450657228300,28.333228271484376,2.2145827596306797,0.5262035562306642,-1.2887109000220893
1742324450667212300,28.34321240234375,1.8031500764399766,0.31792145580053327,-0.9527408695727586
1742324450677197300,28.353197265625,1.1924252394825219,0.0020920038431882855,-0.48860740054696794
1742324450687182000,28.36318212890625,0.48492871203422544,-0.2972907557040453,-0.10274842681288719
1742324450697166000,28.373166015625,-0.18797347189486024,-0.49674131490290163,0.22966215758919714
1742324450707151000,28.383151123046876,-0.7040402495145798,-0.5943143849045038,0.5561740393415093
1742324450717136100,28.39313623046875,-1.041948846811056,-0.6548270135343074,0.7249649641215801
1742324450727120100,28.4031201171875,-1.1684610110491513,-0.6165805772483348,0.742315327373147
1742324450737105200,28.413105224609374,-1.0103396565824747,-0.5119333310768008,0.6218129249438643
1742324450747090200,28.423090087890625,-0.6917378173023462,-0.371511007168889,0.3928852191090584
1742324450757074200,28.43307421875,-0.30438626692295073,-0.264385095924139,0.06335954249352216
1742324450767059200,28.44305908203125,0.08603460789918899,-0.16354250273257492,-0.227534497910738
1742324450777043200,28.453043212890623,0.48848903486430645,-0.062301265612244604,-0.3720759475752711
1742324450787028000,28.463028076171874,0.6767647045761347,-0.0018725158736109732,-0.4000076183348894
1742324450797013200,28.47301318359375,0.6646557491093874,-0.041076691275835034,-0.31607232080250974
1742324450806997200,28.482997314453126,0.6028396366655826,-0.10188421119898557,-0.1938341806218028
1742324450816982300,28.492982177734376,0.3600362579524517,-0.08756751655489206,-0.019850071112811563
1742324450826967300,28.50296728515625,0.11576982094943522,-0.052609892681241034,0.1512009075537324
1742324450836951300,28.512951416015625,-0.03319675168097019,0.011065291632711886,0.2567006789013743
1742324450846936300,28.522936279296875,-0.1350327398240566,0.055849605254828925,0.28432664471268654
1742324450856921000,28.532921142578125,-0.17445406510829925,0.09328764776736498,0.2833320807173848
1742324450866905000,28.542905029296875,-0.2521241647660732,0.1203089256837964,0.2708449395880103
1742324450876890000,28.55289013671875,-0.3375917864322662,0.13876608113348482,0.2579834121882915
1742324450886875100,28.562875244140624,-0.33958149894475936,0.14446867668926716,0.2600982123851776
1742324450896859100,28.572859130859374,-0.310849909979105,0.15472469776570796,0.24781273130774498
1742324450906844200,28.58284423828125,-0.30110768364369866,0.1408288588821888,0.19206307929605246
1742324450916829200,28.5928291015625,-0.25035364796221254,0.10880290454626083,0.1042532784178853
1742324450926813200,28.602813232421877,-0.13401508721411226,0.07650777788013219,0.005491583153605461
1742324450936798200,28.612798095703123,-0.09954349329173565,0.029364918433129786,-0.09810819979161023
1742324450946783200,28.622783203125,-0.03949965121746063,-0.018175123637914656,-0.158971249294281
1742324450956767000,28.63276708984375,-0.025339023917913435,-0.007519289588928222,-0.1544905967488885
1742324450966752300,28.642752197265626,-0.05286883587837219,0.010437222862243651,-0.1494438347533345
1742324450976736300,28.652736328125,-0.055932899624109265,0.0007896890729665756,-0.1485281812131405
1742324450986721300,28.66272119140625,-0.1474555835455656,0.029933950492739676,-0.12568623480796814
1742324450996706300,28.672706298828125,-0.2735258492350578,0.06974485961645842,-0.11621493436843156
1742324451006690300,28.682690185546875,-0.3454740641146898,0.07802636574953795,-0.10755085865855217
1742324451016675300,28.69267529296875,-0.34526714336574077,0.12347148136794567,-0.13149287526011466
1742324451026660000,28.70266015625,-0.2805897962719202,0.13846212975084782,-0.14657237097024917
1742324451036644000,28.71264404296875,-0.16163959172070025,0.11327040534913539,-0.16784984453767537
1742324451046629000,28.722629150390624,-0.05348784455955028,0.0917743205949664,-0.13315262516587972
1742324451056614100,28.7326142578125,0.025910686326026916,0.0758732793688774,-0.07638532054424285
1742324451066599200,28.74259912109375,0.1605570571810007,0.015917407839000225,0.03655775254666805
1742324451076584200,28.752584228515627,0.23414602500498294,-0.027481881165504454,0.05686550429910421
1742324451086568200,28.762568115234377,0.3100409316837787,-0.04952186353802681,0.07070026064515113
1742324451096553000,28.772552978515623,0.4253951575696468,-0.05820055229514837,0.12699468705803155
1742324451106538200,28.782538330078125,0.4697615380406379,-0.0807318253159523,0.15559358955472707
1742324451116522000,28.79252197265625,0.524249499553442,-0.0807554984524846,0.18935820425152777
1742324451126507300,28.80250732421875,0.5060422272115945,-0.13307108436226844,0.24058511814177036
1742324451136492300,28.8124921875,0.46106268327832217,-0.16322452282458544,0.25392040053308007
1742324451146476300,28.822476318359374,0.43771629448235033,-0.1674064846843481,0.2685767023950815
1742324451156461300,28.83246142578125,0.35859015079736706,-0.12804741098135708,0.2663721780881286
1742324451166446000,28.842446044921875,0.2879039186775684,-0.0510232080116868,0.22645956215560434
1742324451176430000,28.85243017578125,0.19186872576773165,-0.01644172397404909,0.1527814547434449
1742324451186414800,28.862414794921875,0.10426058494150638,0.02844371193498373,0.09951222137063741
1742324451196399900,28.87239990234375,0.012910919499397277,0.06549158608615398,0.04911006786674261
1742324451206383900,28.8823837890625,-0.08681319105625152,0.062384267720580096,0.0023100305080413818
1742324451216369000,28.892368896484374,-0.149991239503026,0.07319558459222317,-0.024252105464041232
1742324451226353000,28.902352783203124,-0.19414193139672278,0.1001379520535469,-0.07276596100330353
1742324451236338000,28.912337890625,-0.23140870899558066,0.12475859856903553,-0.11793839716017246
1742324451246323000,28.922322998046877,-0.2305442011207342,0.0983057681903243,-0.15641659637540578
1742324451256307000,28.932306884765627,-0.18426468050479888,0.07462503287345171,-0.17773703230172394
1742324451266292000,28.9422919921875,-0.15200608645677566,0.05332973138839006,-0.19842560006529092
1742324451276276700,28.95227685546875,-0.13031097199916838,0.025768647506833074,-0.20232582237422464
1742324451286260700,28.9622607421875,-0.1016845969736576,0.017065408830344676,-0.20483459032475948
1742324451296246000,28.97224609375,-0.05356090979576111,-0.008145020271837711,-0.1928553987175226
1742324451306231000,28.98223095703125,-0.013142390167713165,-0.042052258309721945,-0.18249825535416603
1742324451316215000,28.992215087890624,0.013551555490493774,-0.04509557152837514,-0.15168664524406195
